sex_male,race_white,employed_yes,years_experience,experience_category,referred,a_levels,gcse,russel_group,honours,years_volunteer,income,it_skills,years_holes,quality_cv
0,1,1,6,>=6,1,0,4,0,0,1,11350.51068023857,2,1,2
1,1,1,3,2-4,1,4,8,1,1,2,35508.569691005534,3,0,3
1,1,1,5,4-6,1,3,6,0,1,0,8604.97520934439,3,0,2
1,0,1,6,>=6,1,4,8,1,1,0,57320.40924862956,2,0,1
1,0,0,3,2-4,0,4,6,1,1,1,38498.062267376816,1,1,0
0,0,1,3,2-4,1,2,6,0,1,2,76338.7288201944,2,1,2
0,0,0,1,0-2,0,2,6,0,0,0,39374.40133075171,1,1,1
1,1,1,2,2-4,1,4,9,1,1,1,44122.84205912094,3,0,3
1,1,1,4,4-6,1,2,8,0,0,1,75259.90000615673,2,0,3
1,1,1,3,2-4,0,3,8,0,1,0,46225.17248430875,1,0,3
1,0,0,2,2-4,1,0,3,0,0,0,40867.77630745357,3,0,1
0,0,0,2,2-4,0,1,5,0,0,0,21146.757761288183,2,0,0
0,1,1,1,0-2,1,2,7,0,0,0,19737.205703671774,1,2,3
0,1,0,2,2-4,0,1,5,0,0,0,17278.30506459769,1,0,2
1,1,1,4,4-6,1,4,10,1,0,0,54627.717598721676,3,0,2
0,0,1,2,2-4,0,3,9,0,1,1,20436.56839678563,2,2,1
1,0,0,3,2-4,0,2,6,0,0,1,30024.196017143426,1,0,2
1,0,1,7,>=6,1,4,6,1,1,0,46570.92025408606,3,0,3
0,1,1,2,2-4,0,1,4,0,0,1,25590.319599746505,0,1,2
1,1,1,7,>=6,1,4,8,0,1,0,55227.999394927014,3,0,2
0,0,0,0,0-2,0,2,7,0,0,0,18097.321920324976,2,1,1
0,0,0,2,2-4,0,1,7,0,0,1,27066.099088696636,1,1,0
1,0,1,7,>=6,0,3,7,0,0,0,51931.600879915466,3,1,2
1,1,1,0,0-2,1,4,8,1,1,0,33021.77347287126,3,0,1
1,0,0,2,2-4,1,2,6,0,0,0,49882.54325638893,2,0,1
0,1,0,3,2-4,1,1,7,0,0,0,39779.54033007931,0,0,1
0,1,1,8,>=6,1,4,9,1,1,1,76142.8120762999,1,1,1
0,0,0,0,0-2,0,1,5,0,0,1,24041.010513952562,3,0,1
0,0,1,2,2-4,0,1,3,0,0,0,36022.944107212636,2,1,2
1,0,0,2,2-4,1,2,7,0,0,0,28696.191035655564,3,0,0
1,1,1,5,4-6,1,3,5,0,1,1,34684.118074267804,2,0,2
1,0,1,4,4-6,0,2,5,0,1,0,58829.951690882095,3,0,2
0,0,1,7,>=6,1,3,8,0,1,0,44186.806921306874,2,2,3
1,0,1,3,2-4,1,3,8,0,0,1,23603.750184349425,2,0,3
1,0,1,3,2-4,0,2,6,0,0,1,35226.27546788521,1,0,0
0,0,1,4,4-6,0,1,6,0,0,1,10617.860773115624,0,1,0
0,1,1,4,4-6,1,3,7,0,0,1,37326.27872101584,2,0,3
0,0,1,2,2-4,1,3,9,0,0,0,24200.80232369483,2,1,3
1,0,0,0,0-2,1,2,7,0,0,0,30121.072595927402,2,0,3
0,0,1,4,4-6,0,3,9,0,0,0,54649.801433043394,1,1,2
0,1,0,0,0-2,0,1,5,0,0,1,9566.44490526502,1,1,2
0,0,0,4,4-6,0,3,7,0,0,0,41175.53762634126,1,1,2
1,0,0,4,4-6,1,1,6,0,0,1,16959.6754713353,1,0,2
0,1,0,4,4-6,1,2,5,0,0,0,20311.302618805676,1,2,2
1,0,1,5,4-6,1,4,7,1,1,0,70326.13710875751,0,0,3
0,1,1,3,2-4,1,2,5,0,0,1,39546.00919194856,2,3,3
1,1,1,5,4-6,1,2,7,0,1,1,55174.374608528175,3,0,2
1,0,0,2,2-4,1,0,3,0,0,0,8287.525558824287,2,1,1
1,0,1,4,4-6,1,4,9,1,0,1,81246.84094905997,2,1,1
0,0,0,0,0-2,1,2,4,0,0,0,13690.089662498978,0,0,2
1,0,0,4,4-6,0,2,6,0,0,0,23816.63603413212,2,0,3
0,0,1,1,0-2,0,3,6,0,0,2,41010.243649459204,1,2,2
1,1,0,2,2-4,1,3,6,0,0,1,31734.85434859163,2,0,2
0,0,0,3,2-4,0,1,5,0,0,0,35439.0080542833,2,2,1
0,0,1,4,4-6,0,2,8,0,0,0,35971.33773215619,0,2,2
0,0,1,3,2-4,0,3,7,0,1,1,36299.89655437826,1,0,2
1,0,0,3,2-4,0,2,6,0,0,1,0,2,1,2
1,0,1,5,4-6,1,3,5,0,0,1,28751.52468982846,2,0,2
0,0,0,4,4-6,0,2,6,0,0,1,47611.32561434496,3,2,1
0,0,0,3,2-4,0,1,4,0,1,0,44524.911580439235,0,0,1
1,0,1,7,>=6,1,2,6,0,0,0,47529.71984978323,3,0,2
0,1,0,1,0-2,0,1,7,0,0,1,14557.917515527462,1,0,2
0,0,0,2,2-4,0,2,7,0,0,0,22986.27450519448,2,0,0
0,0,0,3,2-4,0,3,7,0,0,0,9748.251781920488,0,0,1
1,0,0,4,4-6,0,2,9,0,0,0,33158.61065444125,1,4,3
1,0,0,2,2-4,0,2,5,0,0,1,26192.353971312306,2,1,1
1,0,1,3,2-4,1,3,8,0,1,0,59190.342911339234,3,0,1
0,1,1,6,>=6,1,2,6,0,0,2,39236.53632156904,2,1,1
0,1,0,1,0-2,0,3,9,0,0,1,33890.12556794418,1,2,1
0,1,1,8,>=6,1,2,7,0,1,1,45870.76595892415,2,1,2
0,0,1,7,>=6,1,2,7,0,0,0,26439.53129067541,1,1,2
0,1,1,6,>=6,1,2,6,0,1,1,37573.06412889895,2,1,2
1,0,1,8,>=6,1,3,7,0,1,0,31310.71043626318,3,0,1
0,0,0,4,4-6,0,1,1,0,0,2,24772.59214643833,1,2,2
0,0,1,4,4-6,1,4,8,1,1,0,76798.16320240889,2,0,2
1,0,1,6,>=6,0,1,5,0,0,0,22394.272666043747,3,0,1
0,0,0,2,2-4,0,2,7,0,0,0,3233.5501933496926,0,2,2
1,0,0,4,4-6,0,2,6,0,0,0,34129.93781918474,0,0,2
0,0,0,2,2-4,0,1,5,0,0,1,48287.359959691865,1,1,2
0,1,1,7,>=6,0,2,5,0,0,0,42802.45911828035,2,1,2
0,0,1,4,4-6,1,2,6,0,0,1,46911.64633171975,1,0,1
0,1,1,6,>=6,0,4,9,1,0,3,29164.61455382555,1,0,2
0,1,1,0,0-2,0,2,5,0,0,0,25864.147310523316,1,0,1
0,1,0,3,2-4,1,4,6,1,0,1,19600.36383278601,1,0,1
1,0,1,5,4-6,1,2,5,0,0,1,26695.83266953352,3,0,2
1,1,1,1,0-2,1,1,5,0,0,1,28453.1152830938,2,0,3
0,1,1,3,2-4,1,3,6,0,0,1,32775.26270143217,1,0,1
1,0,1,7,>=6,1,1,3,0,0,0,41105.25088948364,3,0,0
0,1,1,9,>=6,1,3,5,0,0,0,42076.79679649685,3,1,1
1,0,0,1,0-2,1,0,2,0,0,1,41738.74280029175,3,0,3
1,1,1,9,>=6,1,3,5,0,1,0,9636.971930599502,3,0,3
0,1,1,4,4-6,1,4,6,1,0,1,19869.47316411993,0,1,3
0,1,0,1,0-2,0,1,3,0,0,2,45973.178116110765,0,0,2
0,1,0,2,2-4,1,2,5,0,1,2,27196.903336988762,2,0,0
1,1,1,4,4-6,1,2,4,0,0,2,15190.852705273359,1,0,2
1,0,0,1,0-2,1,1,4,0,0,0,39550.44042440818,2,1,1
0,1,0,1,0-2,0,0,3,0,0,0,40428.563195416864,1,0,2
0,1,1,1,0-2,1,3,8,0,0,0,10891.662503567048,1,1,3
1,1,1,2,2-4,1,2,6,0,0,1,49981.67374395189,2,0,3
1,1,1,8,>=6,1,2,9,0,0,0,58666.2632928949,3,0,2
1,1,1,4,4-6,1,4,10,1,0,0,26208.780765200612,2,0,2
0,1,0,0,0-2,0,2,6,0,0,0,12706.075295155835,0,0,2
1,1,0,1,0-2,0,3,7,0,0,1,9988.071828298911,3,0,2
1,1,0,2,2-4,0,3,7,0,0,0,55276.97480700958,2,1,2
1,1,0,2,2-4,1,2,8,0,0,1,16143.224503300617,3,0,1
1,1,1,2,2-4,1,2,4,0,0,1,38036.156021116665,3,0,1
0,0,0,3,2-4,0,3,8,0,0,0,30795.997384427847,0,1,1
0,0,1,4,4-6,1,3,4,0,0,0,37657.24434789414,2,0,3
1,1,1,2,2-4,1,4,8,1,0,0,42463.963350319944,3,0,2
1,0,0,0,0-2,1,2,5,0,0,0,14072.53614145571,3,0,1
0,1,0,1,0-2,0,1,6,0,0,1,27953.45768812559,1,0,1
1,1,1,4,4-6,1,4,7,1,1,0,30033.344464440925,2,0,2
1,1,0,5,4-6,1,1,4,0,0,1,11910.322127222145,2,0,1
0,0,0,1,0-2,0,2,7,0,0,0,53473.25914831483,2,2,1
1,0,1,6,>=6,0,1,6,0,0,1,50091.50048938613,3,0,3
1,1,1,8,>=6,1,3,9,0,0,0,31615.113014074246,2,0,2
0,1,1,4,4-6,1,3,5,0,1,1,46886.00456869482,2,0,1
1,0,0,1,0-2,0,2,8,0,0,0,28666.374933668707,0,0,2
0,1,1,2,2-4,1,3,6,0,1,0,43588.47001698808,1,1,2
0,1,1,2,2-4,0,3,5,0,0,0,19231.210552517758,1,0,2
0,0,0,3,2-4,1,3,5,0,0,1,14979.489912511948,1,1,1
0,0,1,7,>=6,1,2,5,0,1,1,19216.821260074317,1,0,3
0,0,0,6,>=6,0,2,6,0,0,0,45802.98514586698,2,2,2
0,0,0,2,2-4,0,1,4,0,0,0,10109.828477126124,1,3,0
1,0,0,2,2-4,0,3,9,0,0,0,33257.281550837666,1,0,2
1,0,0,1,0-2,1,0,3,0,0,3,30477.6095567675,2,0,0
0,1,1,5,4-6,1,3,5,0,0,0,32250.84175006755,2,1,3
0,1,0,3,2-4,0,2,6,0,0,1,26913.282592581276,0,1,1
0,0,1,2,2-4,1,1,5,0,1,1,31442.25124864964,1,0,1
0,1,1,2,2-4,0,3,9,0,1,0,12067.624931350478,2,1,1
0,1,1,3,2-4,1,4,4,1,0,1,74884.00401457888,2,0,3
1,1,0,4,4-6,0,2,4,0,0,1,27348.403546551614,2,0,2
0,0,1,2,2-4,0,1,5,0,0,0,7897.906854738492,2,2,2
0,1,0,1,0-2,0,1,4,0,0,1,55928.253592549576,0,1,2
0,1,0,0,0-2,0,2,7,0,0,1,32257.548033461135,0,1,2
1,1,1,9,>=6,1,2,6,0,1,1,54714.296307625744,3,0,1
1,1,1,3,2-4,1,3,5,0,0,1,39928.575813812924,3,0,3
0,0,0,5,4-6,0,3,6,0,0,0,17443.064788591862,0,3,3
0,1,0,2,2-4,0,3,5,0,0,1,25224.376146722312,0,1,2
0,1,1,6,>=6,0,1,5,0,0,2,31750.532778237568,2,1,1
0,1,0,0,0-2,0,1,5,0,0,0,36504.189509287986,0,0,2
0,1,0,1,0-2,0,0,2,0,0,1,24148.518042870917,2,1,1
0,0,0,3,2-4,0,3,7,0,0,1,15213.061561837201,2,1,0
1,1,1,5,4-6,1,3,8,0,1,2,29986.68539258786,2,0,2
0,1,1,4,4-6,0,2,4,0,0,1,22109.984782124604,1,1,1
1,1,0,2,2-4,1,2,5,0,0,0,31547.47589961308,0,0,3
1,0,1,2,2-4,1,2,7,0,0,1,14854.816700472453,2,0,3
0,0,0,0,0-2,0,0,2,0,0,0,7845.482339109203,1,0,2
0,0,1,5,4-6,1,2,8,0,0,0,28471.477219481312,2,0,2
1,1,1,4,4-6,1,3,6,0,1,0,31267.462067867036,3,0,1
0,1,1,2,2-4,0,4,8,1,1,0,52566.97262268316,2,1,2
0,0,0,1,0-2,0,3,8,0,0,0,16558.543077703544,0,0,2
0,0,0,1,0-2,0,2,9,0,0,0,11083.818823730848,2,1,2
0,1,0,1,0-2,1,2,7,0,0,1,21311.144616480153,0,1,3
1,0,0,2,2-4,0,2,6,0,0,1,38354.511663058394,2,0,1
1,0,0,3,2-4,0,2,6,0,0,0,37880.05129767676,0,0,3
1,0,0,1,0-2,1,2,6,0,0,2,35361.65361181224,1,1,2
1,1,0,2,2-4,0,1,3,0,0,0,51004.93522945873,3,0,2
0,0,0,2,2-4,0,2,7,0,0,0,41998.166144084666,1,2,1
1,1,1,6,>=6,1,3,6,0,0,2,32217.3173881947,2,0,3
0,0,1,1,0-2,0,2,4,0,1,1,38416.279248187566,1,1,1
0,1,1,4,4-6,1,2,4,0,0,0,47879.34118408602,2,0,3
0,0,0,4,4-6,0,2,5,0,0,0,22454.892666384785,1,0,1
0,1,1,3,2-4,0,2,8,0,0,3,24728.87056511917,1,0,1
1,1,0,1,0-2,0,3,7,0,0,0,3576.16617572834,2,0,0
0,1,0,1,0-2,0,3,7,0,0,1,39351.23279530116,0,2,1
0,0,0,4,4-6,0,0,2,0,0,2,7292.28942186568,1,1,1
0,1,1,7,>=6,0,4,7,1,0,0,24335.167412367475,2,1,2
1,0,0,4,4-6,1,2,5,0,0,1,38372.67951751128,3,0,2
1,0,0,3,2-4,0,2,6,0,0,2,26570.11357959103,2,0,0
0,1,0,1,0-2,0,2,6,0,0,0,15723.857610201838,1,1,1
1,0,1,3,2-4,1,3,7,0,1,0,50359.186905202565,2,2,2
1,0,1,5,4-6,1,2,8,0,0,1,8636.249743312448,2,1,3
0,1,1,6,>=6,1,3,8,0,0,0,10004.960157324378,3,2,1
0,0,1,0,0-2,0,1,4,0,0,2,17258.04691420637,1,1,2
1,1,0,1,0-2,1,2,3,0,0,0,33542.11291175656,2,0,1
0,0,0,1,0-2,0,2,7,0,0,1,23871.47645527973,2,3,1
1,0,0,1,0-2,0,0,5,0,0,0,25038.139028187245,1,1,1
1,0,1,2,2-4,0,2,8,0,1,0,6824.40528969554,2,0,2
0,0,0,0,0-2,0,3,5,0,0,1,20343.8583170102,1,1,2
1,1,1,4,4-6,1,3,6,0,0,0,32130.068558443745,3,0,2
1,1,1,6,>=6,1,4,8,1,0,0,55797.42291702491,3,0,3
0,1,0,1,0-2,0,3,8,0,0,0,23387.42424040301,1,1,2
0,1,0,1,0-2,0,3,8,0,0,0,33235.45983404939,3,1,2
1,1,1,5,4-6,1,4,9,1,1,0,41032.04777052826,3,0,2
0,1,1,6,>=6,0,2,3,0,0,2,34040.79986888862,1,0,2
0,0,0,1,0-2,0,2,6,0,0,0,54011.89802176655,2,0,2
1,0,0,0,0-2,1,3,6,0,0,1,35348.15644149309,0,1,3
0,0,0,2,2-4,0,2,7,0,0,1,21468.905629749563,1,0,1
0,1,0,3,2-4,0,0,1,0,0,0,40012.86277764979,1,1,1
0,0,1,4,4-6,0,2,4,0,1,2,38644.13009505232,0,0,2
0,1,1,1,0-2,0,3,7,0,1,1,38441.7862658809,2,1,3
1,1,0,0,0-2,1,2,3,0,0,1,45640.06404602749,3,0,0
1,1,0,1,0-2,1,3,10,0,0,0,34853.36066736393,2,0,2
0,0,0,3,2-4,1,1,5,0,0,2,9436.549245353464,1,0,2
0,1,1,1,0-2,1,2,6,0,0,1,7356.207717291225,0,0,3
1,1,1,3,2-4,1,2,8,0,0,1,64612.304693893806,3,0,2
1,0,0,5,4-6,0,1,5,0,0,0,31314.057367464105,1,2,2
1,0,1,2,2-4,1,3,6,0,0,0,32753.29979530498,2,0,3
0,0,0,1,0-2,0,2,6,0,0,1,1724.5643718999308,1,3,1
1,0,1,3,2-4,1,3,8,0,0,1,48134.76139189328,3,1,1
0,1,1,4,4-6,0,3,7,0,1,0,32369.510416752935,2,1,3
0,1,1,6,>=6,0,3,4,0,0,4,38394.64010430376,3,0,2
1,0,0,0,0-2,0,0,3,0,0,0,45143.27207214058,1,0,3
1,0,0,3,2-4,0,2,3,0,1,1,8468.440645780622,3,0,1
0,0,1,8,>=6,0,2,5,0,0,0,42322.65909436085,2,1,2
1,0,0,4,4-6,1,0,5,0,0,0,31875.537500763276,3,1,2
0,1,0,0,0-2,0,1,6,0,0,1,36022.09116109317,1,0,0
0,1,1,4,4-6,1,2,5,0,0,1,39389.370571699066,0,0,3
1,1,0,3,2-4,1,1,4,0,0,2,2379.544479441487,3,0,2
0,0,1,6,>=6,1,3,7,0,1,2,37027.92252021011,1,0,3
0,1,1,6,>=6,0,2,7,0,1,1,20207.431491535135,2,0,2
0,1,0,0,0-2,0,4,8,1,0,1,44708.86894700686,1,0,2
0,0,0,1,0-2,0,2,6,0,0,1,18930.143275945622,2,0,2
1,0,1,9,>=6,1,3,4,0,0,0,37799.51563146961,2,0,1
0,0,0,1,0-2,0,2,4,0,0,0,25360.478657498104,2,3,2
0,0,1,4,4-6,0,4,8,1,0,1,33753.47896897164,3,3,3
1,1,1,0,0-2,1,2,5,0,0,0,51926.71591621071,3,0,1
0,1,0,3,2-4,1,1,3,0,0,1,37992.90240635577,3,1,2
1,0,1,5,4-6,1,1,6,0,0,2,37063.4624913551,3,0,2
1,1,0,1,0-2,0,1,4,0,0,1,16161.406389533606,3,0,2
1,1,0,1,0-2,0,3,7,0,1,0,44475.47886602607,1,1,3
1,1,1,3,2-4,1,1,6,0,0,1,63209.41506544359,3,0,2
0,0,0,2,2-4,0,2,6,0,0,0,46135.13112970562,2,1,2
0,1,0,2,2-4,0,3,7,0,0,0,28835.781120577885,3,2,1
0,0,0,1,0-2,0,0,4,0,0,0,14064.483384665802,1,1,1
1,1,0,2,2-4,0,0,4,0,0,0,36621.73410444926,2,1,2
0,1,0,2,2-4,0,4,9,1,1,0,42249.397170737466,1,0,1
0,1,0,2,2-4,0,2,6,0,0,0,40176.6939184993,0,0,1
0,0,0,3,2-4,0,2,9,0,0,0,11983.111192773618,1,0,2
0,1,1,5,4-6,1,3,9,0,0,2,47524.36578718074,2,0,2
0,0,1,0,0-2,0,3,7,0,0,1,63936.09017828203,0,2,1
0,1,1,6,>=6,1,2,7,0,0,2,25525.347139853046,1,0,3
1,1,1,5,4-6,1,3,7,0,1,1,32988.92457002369,3,0,1
0,0,0,3,2-4,0,2,9,0,0,0,37073.79092713052,2,1,3
0,0,0,3,2-4,0,3,7,0,0,3,29493.867090320226,1,3,0
0,1,1,1,0-2,0,2,7,0,0,0,28588.32601573268,0,0,1
0,0,1,4,4-6,0,2,5,0,0,0,42517.04931821259,1,1,2
0,1,1,5,4-6,1,4,7,1,0,1,51684.08815716915,2,1,2
1,1,1,3,2-4,1,4,7,1,1,1,59034.22979866495,3,0,1
0,1,0,1,0-2,0,2,7,0,0,1,45723.127891200566,0,0,2
0,0,0,1,0-2,0,0,4,0,0,0,0,3,0,3
0,1,1,2,2-4,1,4,7,0,1,1,48103.038238188135,3,2,2
1,0,0,3,2-4,0,0,3,0,0,0,8275.594851338523,3,1,1
0,0,0,2,2-4,1,2,5,0,0,0,18003.913206749523,1,2,1
1,0,1,5,4-6,1,3,5,0,1,0,47218.20019271235,1,0,2
0,1,0,2,2-4,0,2,7,0,0,0,41246.00336790392,1,0,0
0,1,1,2,2-4,1,3,6,0,1,1,19471.79606242756,2,1,1
0,0,0,0,0-2,0,1,4,0,0,0,13890.086200736694,0,1,0
1,1,1,4,4-6,1,3,7,0,0,0,49662.31465392248,3,0,2
1,1,1,8,>=6,1,3,9,0,0,1,27362.280151139094,1,0,2
1,1,1,5,4-6,1,2,4,0,0,1,48875.04961040715,3,0,2
1,0,0,4,4-6,1,2,8,0,0,1,0,2,0,2
0,0,0,3,2-4,1,2,6,0,0,0,68637.14800231718,1,2,3
1,1,1,3,2-4,0,4,7,1,1,0,43380.18007813136,1,0,2
0,1,0,0,0-2,0,2,5,0,0,1,47768.701832461156,0,2,0
1,0,1,7,>=6,1,3,8,0,1,0,0,3,0,2
1,1,1,4,4-6,1,3,6,0,0,0,46973.66553470648,3,0,3
0,0,0,0,0-2,0,2,5,0,0,0,51480.07533821245,0,0,0
1,0,0,0,0-2,1,0,7,0,0,0,8123.180228044377,2,1,2
0,0,1,7,>=6,0,3,8,0,0,0,46073.546547443555,2,1,2
0,1,1,2,2-4,1,3,10,0,0,0,45313.162313357294,2,0,1
0,1,1,0,0-2,1,4,9,1,1,2,51622.45615890301,2,1,0
0,1,1,5,4-6,0,4,6,1,1,0,37875.63922017484,2,0,2
0,1,0,3,2-4,1,2,5,0,0,2,28119.451503233253,0,0,3
0,1,0,2,2-4,0,2,5,0,0,0,28887.973311435253,1,0,0
0,0,0,2,2-4,0,1,5,0,0,0,19609.983018657098,1,1,1
0,1,0,2,2-4,0,1,8,0,1,0,21003.7310599029,1,1,1
0,1,1,2,2-4,1,2,7,0,1,1,61781.364176456285,1,0,2
0,1,0,1,0-2,1,1,5,0,0,1,31461.57924957406,1,4,1
1,0,1,7,>=6,1,2,5,0,1,0,53049.820795406275,2,0,3
1,0,0,5,4-6,1,1,6,0,0,1,15767.987813262736,2,0,2
0,0,0,3,2-4,0,1,3,0,1,0,21729.308173680216,1,2,2
1,0,1,8,>=6,1,3,6,0,1,1,38217.796438791374,3,0,3
1,0,1,3,2-4,1,3,5,0,0,0,29255.157769658996,3,0,3
0,1,0,1,0-2,0,0,6,0,0,0,21986.514245185375,1,2,1
1,0,0,2,2-4,1,2,4,0,0,1,15052.473458844495,0,0,2
0,1,1,5,4-6,1,2,5,0,0,0,43849.01217234658,2,0,3
1,1,1,4,4-6,1,4,9,1,1,0,38270.8369845239,2,0,1
1,0,0,1,0-2,0,0,5,0,0,1,24163.777261928706,1,0,0
0,1,1,4,4-6,1,3,3,0,0,1,29157.08089746774,1,1,2
0,0,1,0,0-2,1,3,8,0,1,0,43820.22898093099,0,1,2
0,0,0,3,2-4,0,3,4,0,0,0,30851.203562768478,1,0,0
1,0,0,0,0-2,1,1,4,0,1,0,14626.059813849011,1,0,0
0,1,1,2,2-4,1,4,9,1,0,0,50979.091339615195,0,0,3
1,1,1,5,4-6,1,2,6,0,1,3,23356.563808763516,3,0,3
1,1,1,6,>=6,1,3,8,0,1,0,27408.915106288885,3,0,1
0,0,0,1,0-2,0,2,6,0,0,0,11966.974358995429,0,0,1
1,0,0,0,0-2,1,1,4,0,0,0,50569.81263106482,1,1,1
0,1,1,9,>=6,0,4,9,1,0,1,42277.85239763477,1,0,2
0,1,0,1,0-2,0,2,6,0,0,0,43379.1501586004,1,0,2
1,0,0,0,0-2,0,2,4,0,1,0,29403.06643231293,3,0,2
1,0,1,3,2-4,1,2,8,0,0,0,1030.3270518857826,2,0,3
1,0,1,4,4-6,1,4,10,1,1,0,27346.4982384007,1,1,2
0,1,0,1,0-2,0,1,3,0,1,0,15850.837353779169,2,2,0
1,0,1,8,>=6,1,1,5,0,0,1,43388.38217741636,3,0,3
1,1,0,1,0-2,1,1,2,0,1,1,45924.15550713015,2,0,2
1,1,1,4,4-6,1,4,6,1,1,2,63018.67385704031,3,0,3
0,1,1,4,4-6,1,3,8,0,1,0,44191.320569155636,2,0,1
0,1,1,7,>=6,1,3,8,0,0,4,14231.560927720297,1,0,3
1,0,0,2,2-4,0,1,7,0,0,0,16504.44025177567,1,1,1
1,0,0,2,2-4,0,3,6,0,1,0,33328.12000368474,2,0,2
0,1,1,8,>=6,1,0,2,0,0,2,26527.169405615095,2,1,2
0,0,0,1,0-2,0,2,8,0,0,1,22015.262300789716,1,1,2
0,0,1,1,0-2,0,1,6,0,0,2,44443.60019928703,1,1,2
1,0,0,1,0-2,0,3,7,0,0,0,8374.888623266143,2,0,3
0,0,0,3,2-4,0,1,6,0,1,1,9327.800763060783,0,1,1
0,0,0,1,0-2,0,3,7,0,0,0,47942.31666644688,1,0,3
1,0,0,2,2-4,0,3,7,0,0,1,13190.664397994542,1,2,2
0,0,1,2,2-4,0,3,7,0,1,1,49392.3517098412,1,1,2
1,1,0,5,4-6,1,1,2,0,0,0,21027.84565250368,2,0,2
0,0,0,1,0-2,0,1,5,0,0,1,9933.934592892936,1,1,2
0,1,1,2,2-4,1,2,5,0,0,0,2449.1462181561583,0,1,1
0,0,0,2,2-4,0,2,2,0,0,0,20134.838340330763,0,3,2
0,1,0,1,0-2,0,3,9,0,1,0,1568.9597667363014,0,1,1
0,0,0,0,0-2,0,3,7,0,0,0,17155.95839303281,1,1,3
0,1,0,3,2-4,1,1,4,0,0,0,48037.21142079619,2,1,2
1,1,1,6,>=6,0,3,7,0,0,3,36941.58656862091,3,0,2
1,1,1,5,4-6,1,4,9,1,1,2,46576.56965682168,3,0,1
1,0,0,1,0-2,0,3,8,0,0,0,38455.052377513886,2,0,1
0,0,0,1,0-2,0,1,4,0,0,0,22684.153800572014,1,0,1
1,0,1,2,2-4,0,1,6,0,0,1,30933.30963105036,1,1,0
0,0,0,3,2-4,0,2,6,0,0,0,24092.441813833728,0,3,2
0,0,1,5,4-6,1,2,8,0,0,1,20401.82926152209,0,1,2
0,1,0,3,2-4,0,3,8,0,0,1,28089.873972094203,1,0,2
1,1,1,5,4-6,1,4,10,1,0,1,25985.66740126607,2,0,3
0,0,0,3,2-4,0,3,8,0,1,1,32573.117075309274,1,1,1
0,0,0,2,2-4,0,2,5,0,0,2,25721.079661875905,2,1,1
0,1,0,0,0-2,0,1,5,0,0,0,30647.697906130394,1,0,1
1,1,1,3,2-4,1,4,9,1,1,3,43466.866391537435,3,0,2
0,0,0,1,0-2,0,0,3,0,0,0,42114.03518135554,0,2,3
1,0,1,1,0-2,1,2,8,0,0,0,9912.530618835586,2,1,1
0,1,0,3,2-4,1,2,6,0,0,1,33527.34713927022,0,0,2
1,1,1,4,4-6,1,4,9,0,0,0,33604.51475013594,3,0,3
0,1,0,1,0-2,0,2,4,0,0,1,30319.83061791287,3,3,0
0,0,1,3,2-4,1,3,6,0,1,2,45845.39613603754,2,1,3
0,1,0,2,2-4,0,2,4,0,1,0,60240.14236959633,0,0,1
0,1,1,6,>=6,0,3,7,0,0,1,19723.013097165927,1,0,3
0,1,1,2,2-4,1,1,7,0,0,0,26201.827158601547,1,0,2
1,1,1,4,4-6,1,2,7,0,0,1,34685.87546559669,1,0,3
0,1,0,1,0-2,0,2,7,0,1,1,18998.123133665737,1,2,1
0,1,0,3,2-4,0,2,5,0,0,0,37419.83181644589,1,0,2
1,0,0,5,4-6,0,1,6,0,0,0,27794.48583011443,0,0,2
1,1,1,7,>=6,1,2,5,0,0,1,30541.65504336171,3,0,3
1,1,0,0,0-2,1,2,5,0,0,0,31479.417658415758,2,0,1
0,0,1,7,>=6,0,0,2,0,0,0,28415.727797207113,0,2,1
1,0,1,3,2-4,1,4,7,1,1,1,53708.72481634005,3,0,3
0,0,0,4,4-6,0,0,4,0,0,0,29636.422712850508,0,0,1
0,0,0,1,0-2,0,1,6,0,0,0,36797.25657125325,0,0,2
1,0,1,5,4-6,1,1,3,0,0,1,31193.16929752144,2,0,2
1,1,1,7,>=6,1,2,5,0,0,1,16857.487918474522,2,0,3
0,1,0,2,2-4,0,3,9,0,0,1,24055.131865916585,0,1,2
1,1,0,2,2-4,0,3,7,0,0,1,35909.14581286737,1,0,1
0,0,1,2,2-4,1,1,6,0,0,4,27796.28925988515,2,2,2
0,0,1,7,>=6,0,1,5,0,0,0,39310.75174371213,1,2,1
0,1,1,4,4-6,1,4,9,0,0,0,22627.111858419492,1,2,3
1,0,0,2,2-4,0,0,1,0,0,1,43506.366173306444,3,0,1
1,1,1,8,>=6,1,4,7,1,0,1,24804.385490601184,2,0,3
1,0,1,4,4-6,0,2,4,0,0,1,20962.46124227443,2,0,1
1,0,0,2,2-4,1,0,3,0,0,1,22141.345333876125,3,0,0
1,0,1,7,>=6,1,3,8,0,0,1,24366.077204315934,2,0,2
0,1,1,6,>=6,1,3,6,0,0,0,36077.353862517295,3,0,3
0,1,1,3,2-4,0,3,7,0,0,0,12166.295843497868,1,0,2
0,1,1,6,>=6,0,3,9,0,1,1,30453.261057459404,2,3,2
0,1,0,2,2-4,0,2,9,0,0,0,22668.227020589587,0,1,2
0,1,1,3,2-4,1,2,6,0,0,0,57579.86461347529,2,0,3
1,1,1,5,4-6,1,3,8,0,0,1,62260.389549167696,2,0,2
